,Truth,ASR_Predict,LM_correct,LM_err,asr_wer,LM_wer
108,還沒核定戰情網喔把他拉出來到,阿沒核定戰清網喔把他拉出來到,還沒核定戰情網喔把他拉出來到,"[['阿', '還', 0, 1], ['清', '情', 5, 6]]",0.14285714285714285,0.0
109,所長各位長官大家好天頻計畫本週無提報事項,各位長官報告天頻計畫本週無提報事項,各位長官報告天頻計畫本週無提報事項,[],0.25,0.25
110,並邀請本領域參加本本領域配合辦理第二點,並邀請本領參加本本領個點半第二點,並邀請本人參加資材組一點那第二點,"[['領', '人', 4, 5], ['本', '資', 7, 8], ['本', '材', 8, 9], ['領', '組', 9, 10], ['個', '一', 10, 11], ['半', '那', 12, 13]]",0.3157894736842105,0.5263157894736842
111,部份我們還在跟海軍協商如果他核定我們應該,不份我們還在跟海軍協上如果他核定我們在,部份我們還在跟海軍協商如果他核定我們應,"[['不', '部', 0, 1], ['上', '商', 10, 11], ['在', '應', 18, 19]]",0.2,0.05
112,到那個整個ＩＳＳＩＳＳ系統上,到那個整個日是一系統上那這,把那個整個也打到系統上去了,"[['到', '把', 0, 1], ['日', '也', 5, 6], ['是', '打', 6, 7], ['一', '到', 7, 8], ['那', '去', 11, 12], ['這', '了', 12, 13]]",0.5714285714285714,0.6428571428571429
113,所以說我就沒辦法參加NCC了,所以說我用沒報參加習血,所以說就是要多強加自己,"[['我', '就', 3, 4], ['用', '是', 4, 5], ['沒', '要', 5, 6], ['報', '多', 6, 7], ['參', '強', 7, 8], ['習', '自', 9, 10], ['血', '己', 10, 11]]",0.5,0.6428571428571429
114,報告所長天齊計畫本週無報告事項報告完畢,報告所長天齊計畫本週無提報事項報告完畢,報告所長天齊計畫本週無提報事項報告完畢,[],0.10526315789473684,0.10526315789473684
115,好謝謝請大成計畫楊副主持人,好謝謝請大成計畫楊副主持人,好謝謝請大成計畫楊副主持人,[],0.0,0.0
116,好請天齊計畫翁主持人,查請天齊計畫翁主持人,好請天齊計畫翁主持人,"[['查', '好', 0, 1]]",0.1,0.0
117,謝謝請天頻計畫吳主持人,好謝謝天頻計畫吳主持人,好謝謝天頻計畫吳主持人,[],0.18181818181818185,0.18181818181818182
118,這禮拜就可以把四戰區也整個上線報告完畢,這禮拜就可以保持立也正的上線報告完畢,這禮拜就可以請兩個真正的上線報告完畢,"[['保', '請', 6, 7], ['持', '兩', 7, 8], ['立', '個', 8, 9], ['也', '真', 9, 10]]",0.3157894736842105,0.3684210526315789
119,好請公關呂主任,那請公關呂主任,那請公關呂主任,[],0.14285714285714285,0.14285714285714285
120,報告所長本週沒有報告事項,報告所長本週沒有報告事項,報告所長本週沒有報告事項,[],0.0,0.0
121,請王副所長,好請王副所長,好請王副所長,[],0.2,0.2
122,報告所長今天主持人帶隊到,報告所長電組這人在就到,報告所長本組派人阿實施,"[['電', '本', 4, 5], ['這', '派', 6, 7], ['在', '阿', 8, 9], ['就', '實', 9, 10], ['到', '施', 10, 11]]",0.5,0.5833333333333334
123,好請乾元計畫廖主持人,好請乾元計畫廖主持人,好請乾元計畫廖主持人,[],0.0,0.0
124,好請黃益進黃副所長,好請黃益進黃副所長,好請黃益進黃副所長,[],0.0,0.0
125,報告所長本週無提報事項,報告所長本週無提報事項,報告所長本週無提報事項,[],0.0,0.0
126,報告所長本週無提報事項,報告所長本週無提報事項,報告所長本週無提報事項,[],0.0,0.0
127,好請楊副所長,好請楊副所長,好請楊副所長,[],0.0,0.0
128,那個今天那個院長在晨會裡面有講那個全院的火銷爐都已經建置完成,那個今天那個院長在晨會裡面有講那個全面的火銷錄都已經建置完成,那個今天那個院長在晨會裡面有講那個全院的火銷爐都已經建置完成,"[['面', '院', 18, 19], ['錄', '爐', 22, 23]]",0.06666666666666668,0.0
129,這個年這就是一百零八年開始喔各單位陸續在反應人力不足,這個年這就是一百零八年開始喔各單位陸續在反應能力不足,這個年這就是一百零八年開始喔各單位陸續在反應人力不足,"[['能', '人', 22, 23]]",0.038461538461538464,0.0
130,那希望所有同仁能夠愛護裝備然後能夠確實的去做使用,那希望所同仁能夠愛物裝備後能夠確實的去做使用,那希望說同仁能夠愛護裝備喔能夠確實的去做使用,"[['所', '說', 3, 4], ['物', '護', 9, 10], ['後', '喔', 12, 13]]",0.125,0.16666666666666666
131,就是讓就是不要產生那麼多沒有必要的機敏的書面資料,就是讓就是不要產生那麼多沒有必要的機敏的書面資料,就是讓就是不要產生那麼多沒有必要的機敏的書面資料,[],0.0,0.0
132,呃電戰電戰領域有兩項裝備就是靖虹跟磐石裝備目前在,呃電戰電戰領域有兩項裝備那個進同跟磐示裝備呃目前在,呃電戰電戰領域有兩項裝備那個通信的展示裝備呃目前在,"[['進', '通', 14, 15], ['同', '信', 15, 16], ['跟', '的', 16, 17], ['磐', '展', 17, 18]]",0.25,0.3333333333333333
133,的方式去做那如果不會做的話一定要去請那個參加,的方式去做那如果不會做的話一定要去請那個參加,的方式去做那如果不會做的話一定要去請那個參加,[],0.0,0.0
134,那有一則比較正面性的報導那個比較簡單就就因應了,那有一則是比較正面性的報導那個比較檢安就九因應的,那有一則比比較正面性的報導那個比較簡單就就因應了,"[['是', '比', 4, 5], ['檢', '簡', 17, 18], ['安', '單', 18, 19], ['九', '就', 20, 21], ['的', '了', 23, 24]]",0.21739130434782608,0.043478260869565216
135,那所有的這邊要跟組長還有計畫主持人做報告的是,那所有的這邊要跟署組長還有計畫主主持人做報告的是,那所有的這邊要跟組組長還有計畫畫主持人做報告的是,"[['署', '組', 8, 9], ['主', '畫', 15, 16]]",0.09090909090909093,0.09090909090909091
136,所有的新聞應處喔一定要在第一時間提供資料,所有的新聞應處喔一定要在第一時間齊中資料,所有的新聞應處喔一定要在第一時間集集資料,"[['齊', '集', 16, 17], ['中', '集', 17, 18]]",0.1,0.1
137,另外院長也提醒喔我們很多資料都具有機敏性,另外院長也提醒喔我們很多資料都是具有機敏性,另外院長也提醒喔我們很多資料都不具有機敏性,"[['是', '不', 15, 16]]",0.05,0.05
138,國防部都很重視所以說請各位喔那個在,王防部都很重視所以說請各位喔那個在,國防部都很重視所以說請各位喔那個在,"[['王', '國', 0, 1]]",0.05882352941176471,0.0
139,那請同仁盡量要作到那個無紙化,那請同仁盡量要做到那個無指畫,那請同仁盡量要聽到那個羅計畫,"[['做', '聽', 7, 8], ['無', '羅', 11, 12], ['指', '計', 12, 13]]",0.21428571428571427,0.2857142857142857
140,那很感謝計算機組陳組長喔馬上配合來做澄清,那很感謝計算機組陳組長喔馬上配合來做成清,那很感謝計算機組陳組長喔馬上配合來做澄清,"[['成', '澄', 18, 19]]",0.05,0.0
141,休假期間的手機一定保持暢通,休假期間的手機喔一定要保持暢頭,休假期間的手機喔一定要保持暢通,"[['頭', '通', 14, 15]]",0.2307692307692308,0.15384615384615385
142,那這禮拜有處理兩則喔那個新聞議題,那這禮拜有處理兩則喔那個新聞議題,那這禮拜有處理兩則喔那個新聞議題,[],0.0,0.0
143,針對那個呃海岸監控系統要去跟他作個說明,針對那個安安全後系同仁給跟他同的工,針對那個資安跟管制同仁要做不同的作,"[['安', '資', 4, 5], ['全', '跟', 6, 7], ['後', '管', 7, 8], ['系', '制', 8, 9], ['給', '要', 11, 12], ['跟', '做', 12, 13], ['他', '不', 13, 14], ['工', '作', 16, 17]]",0.631578947368421,0.7368421052631579
144,尤其是對於負面報導的因為這國防部,尤其是多於午面報導呃因為的國防部,尤其是對於負面報導的因為這國防部,"[['多', '對', 3, 4], ['午', '負', 5, 6], ['呃', '的', 9, 10], ['的', '這', 12, 13]]",0.25,0.0
145,好這邊有幾件事情跟各位做報告,好那這邊有幾件事情跟各位做報告,好那這邊有幾件事情跟各位做報告,[],0.07142857142857142,0.07142857142857142
146,在五戰區那個戰力與防護實兵演練,是五戰區的那個戰命一保務室裡演練喔,在五戰區的那個萬象館場的場育演練喔,"[['是', '在', 0, 1], ['戰', '萬', 7, 8], ['命', '象', 8, 9], ['一', '館', 9, 10], ['保', '場', 10, 11], ['務', '的', 11, 12], ['室', '場', 12, 13], ['裡', '育', 13, 14]]",0.6,0.6
147,好謝謝好請黃副所長,好謝謝好請黃副所長,好謝謝好請黃副所長,[],0.0,0.0
148,有第有第二則喔就是比較負面的報導,有地有第二者喔就是比較負面的報導,有第有第二則喔就是比較負面的報導,"[['地', '第', 1, 2], ['者', '則', 5, 6]]",0.125,0.0
149,參加過受訓的人來做第一次教導,參加過收訓的人喔來做第一直交導,參加過受訓的人喔來做第一次教導,"[['收', '受', 3, 4], ['直', '次', 12, 13], ['交', '教', 13, 14]]",0.2857142857142857,0.07142857142857142
150,這是第一件事情第二件事情,這是第一件事情第二件事情,這是第一件事情第二件事情,[],0.0,0.0
151,這是今天院長在晨會說的,這是今天院長的晨為說的,這是今天院長在晨會說的,"[['的', '在', 6, 7], ['為', '會', 8, 9]]",0.18181818181818185,0.0
152,呃所長好一件事情報告那今天,呃所長好一件事情報告那今天,呃所長好一件事情報告那今天,[],0.0,0.0
153,欸派員到演習區來支援,欸派員到引視去來支援,欸派員到陸軍發校支援,"[['引', '陸', 4, 5], ['視', '軍', 5, 6], ['去', '發', 6, 7], ['來', '校', 7, 8]]",0.3,0.4
154,對對因為這個葛副說要給他們試用,這個因為這葛副所要非他們試用,這個因為這葛副說要給他們試用,"[['所', '說', 7, 8], ['非', '給', 9, 10]]",0.3333333333333333,0.2
155,報告所長本週沒有提報事項,報告所長本週沒有提報事項,報告所長本週沒有提報事項,[],0.0,0.0
156,因為我這禮拜有要去拜會他就是,那我這禮拜那去報會他的,呃我這禮拜要去開會他的,"[['那', '呃', 0, 1], ['那', '要', 5, 6], ['報', '開', 7, 8]]",0.5,0.42857142857142855
157,呃支援他們作戰區的演練,呃資援他們專區的演練,呃支援他們營區的演練,"[['資', '支', 1, 2], ['專', '營', 5, 6]]",0.2727272727272727,0.18181818181818182
158,那目前裝備都正常報告完畢,那目前裝備都正常報告完畢,那目前裝備都正常報告完畢,[],0.0,0.0
159,請丁副所長,請丁副所長,請丁副所長,[],0.0,0.0
160,那我這邊請計管組你你召開一個會議那然後就是由組長,那這邊請計管組喔畢你以召開一的會議然後就是有組長,那這邊請計管組組長你你召開一個會議然後就是由組長,"[['喔', '組', 7, 8], ['畢', '長', 8, 9], ['以', '你', 10, 11], ['的', '個', 14, 15], ['有', '由', 21, 22]]",0.2916666666666667,0.16666666666666666
161,那另外的話那個乾元計畫有建議希望我們能夠獲得一零四的,那另外的話那個乾元計畫有建議希望我們能夠獲的一零四的,那另外的話那個乾元計畫有建議希望我們能夠獲得一零四的,"[['的', '得', 21, 22]]",0.038461538461538464,0.0
162,這個是第三件事情第四件事情喔那個,這個是第三件事情第四件事情喔那個,這個是第三件事情第四件事情喔那個,[],0.0,0.0
163,這個兩個領域的幹部喔一定要確實維持我們裝備的可用性,這兩個領域的幹部喔一定要確實維持我們裝備的可用信,這兩個領域的幹部喔一定要確實維持我們裝備的可用性,"[['信', '性', 23, 24]]",0.08,0.04
164,然後玄武由黃忠良副主持人在電戰組上線,然後玄武由黃忠良副主持人在電戰組上線,然後玄武由黃忠良副主持人在電戰組上線,[],0.0,0.0
165,我們比較年長的同仁一定請他們做好身心,我們比較年長的同仁一定要請他們做好申請,我們比較年長的同仁一定要請他們做好準備,"[['申', '準', 17, 18], ['請', '備', 18, 19]]",0.16666666666666666,0.16666666666666666
166,搜尋在求職的人力然後邀請他們來報考,收尋在求指的人力然後邀請他們來報考,搜尋在求職的人力然後邀請他們來報考,"[['收', '搜', 0, 1], ['指', '職', 4, 5]]",0.1176470588235294,0.0
167,另外請同仁在於工作場所一定要遵守工作場所的,另外請同仁在於工作場所一定要遵所工作場所,另外請同仁在於工作場所一定要守護工作場所,"[['遵', '守', 14, 15], ['所', '護', 15, 16]]",0.09523809523809523,0.14285714285714285
168,電子戰網路戰通知是尤其是總長喔對這個,電子戰網路戰喔通知室尤其是總長喔的這個,電子戰網路戰請通知是尤其是總長喔的這個,"[['喔', '請', 6, 7], ['室', '是', 9, 10]]",0.16666666666666666,0.1111111111111111
169,關懷同仁尤其是在氣溫變化劇烈的情況之下,關懷同仁尤其在氣溫邊話具備的情況之下,關懷同仁尤其在電話電話騷擾的情況之下,"[['氣', '電', 7, 8], ['溫', '話', 8, 9], ['邊', '電', 9, 10], ['具', '騷', 11, 12], ['備', '擾', 12, 13]]",0.2631578947368421,0.3684210526315789
170,同時要要注意對軍種的應對要,那同時要要注意對軍種的應對要,那同時要要注意對軍種的應對要,[],0.07692307692307693,0.07692307692307693
171,計畫主持人副所長一起參加我們來討論一下,計畫主持人副所長以起參加我們那好論一下,計畫主持人副所長一起參加我們來討論一下,"[['以', '一', 8, 9], ['那', '來', 14, 15], ['好', '討', 15, 16]]",0.15789473684210525,0.0
172,好如果沒有問題的話今天晨會就到此結束謝謝各位的參與,好如果沒有問題的話今天晨會就到時結束謝謝各位的參與,好如果沒有問題的話今天晨會就到此結束謝謝各位的參與,"[['時', '此', 15, 16]]",0.04,0.0
173,今天應到三十二員除丁副所長公差,今天應到三十二員除丁副所長公差,今天應到三十二員除丁副所長公差,[],0.0,0.0
174,或是說那個招募狀況不佳,我是說配那個招募狀況不佳,或是說是那個招募狀況不佳,"[['我', '或', 0, 1], ['配', '是', 3, 4]]",0.18181818181818185,0.09090909090909091
175,第三件事情是年關將近喔那請各,第三件事情是年關將近喔那請各,第三件事情是年關將近喔那請各,[],0.0,0.0
176,承辦單位報告報告大黃副所長回報人數,承辦單位報告報告大黃副所長回報人數,承辦單位報告報告大黃副所長回報人數,[],0.0,0.0
177,各單位主官要落實走動式管理,各單位主管納落實走動式管理,各單位主管要落實走動式管理,"[['納', '要', 5, 6]]",0.15384615384615385,0.07692307692307693
178,用管共費來租用這個帳號來做使用,用管工會來租用這個做好來做使用,希望大家來租據這個方式來做應用,"[['用', '希', 0, 1], ['管', '望', 1, 2], ['工', '大', 2, 3], ['會', '家', 3, 4], ['用', '據', 6, 7], ['做', '方', 9, 10], ['好', '式', 10, 11], ['使', '應', 13, 14]]",0.26666666666666666,0.5333333333333333
179,這以上四件事情在這邊做報告不曉得各位還有什麼問題,所以上四件事情在這個做報告不曉得各位還有沒有什麼問題,這以上四件事情在這邊做報告不曉得各位還有沒有什麼問題,"[['所', '這', 0, 1], ['個', '邊', 9, 10]]",0.16666666666666666,0.08333333333333333
180,然後更能夠來能滿足各單位的需求,然後更能夠來滿足各單位的需求,然後更能夠來滿足各單位的需求,[],0.06666666666666668,0.06666666666666667
181,做好我們的客戶滿意滿意度的基本要求,做好我們的科滿你百一度基本要求,做好我們的做法關是一個基本要求,"[['科', '做', 5, 6], ['滿', '法', 6, 7], ['你', '關', 7, 8], ['百', '是', 8, 9], ['度', '個', 10, 11]]",0.35294117647058826,0.47058823529411764
182,一定要請他們做好那個就是做保暖,一定要請他們做好那個就是做保覽,一定要請他們做好那個就是做保暖,"[['覽', '暖', 14, 15]]",0.06666666666666668,0.0
183,這個也是請計管組來去做做一些,這個之請計管組來去做做一些,這個是請計管組來去做做一些,"[['之', '是', 2, 3]]",0.14285714285714285,0.07142857142857142
184,戰力如何發揮都很重視那請,專例如何發揮都很重視那請,戰力如何發揮都很重視那請,"[['專', '戰', 0, 1], ['例', '力', 1, 2]]",0.16666666666666666,0.0
185,那我再請計管組你們去評估一下那個帳號多少錢,那後是請計管組些評估一下那個戰號多畫前,然後是請計管組你評估一下那個帳號的情況,"[['那', '然', 0, 1], ['些', '你', 7, 8], ['戰', '帳', 14, 15], ['多', '的', 16, 17], ['畫', '情', 17, 18], ['前', '況', 18, 19]]",0.3809523809523809,0.38095238095238093
186,我們如何讓我們的招募更有效率,我們如何讓我們招入更有效率,我們如何讓我們招募更有效率,"[['入', '募', 8, 9]]",0.14285714285714285,0.07142857142857142
187,帳號讓我們能夠主動去搜尋,上喔那我們能夠組報去收尋,聲望說我們能夠儘快去修改,"[['上', '聲', 0, 1], ['喔', '望', 1, 2], ['那', '說', 2, 3], ['組', '儘', 7, 8], ['報', '快', 8, 9], ['收', '修', 10, 11], ['尋', '改', 11, 12]]",0.5,0.5833333333333334
188,遙控組簡組長在資材組上線,遙控組簡組長在資材組上線,遙控組簡組長在資材組上線,[],0.0,0.0
189,紀律要維護工作場所的安全,器律喔要維護工作場所的安全,紀律喔要維護工作場所的安全,"[['器', '紀', 0, 1]]",0.16666666666666666,0.08333333333333333
190,然後我們所裡面可不可以,然後我們所裡面可不對,然後我們所裡面對針對,"[['可', '對', 7, 8], ['不', '針', 8, 9]]",0.18181818181818185,0.36363636363636365
191,好請說,好請說,好請說,[],0.0,0.0
192,那這點也請各位有參加院部量產計畫或手頭上有量產計畫的各單位要趕快務實檢討,那這邊也請各位有參加院部量本計畫或所合會有象成計畫的各單位要趕快務時檢討,那這邊也請各位有參加院部產業計畫或或是沒有完成計畫的各單位要趕快務實檢討,"[['量', '產', 12, 13], ['本', '業', 13, 14], ['所', '或', 17, 18], ['合', '是', 18, 19], ['會', '沒', 19, 20], ['象', '完', 21, 22], ['時', '實', 33, 34]]",0.2222222222222222,0.2222222222222222
193,那這個事情喔院長希望各單位要全力配合之外要先檢討是不是有窒礙的問題,那這個事情喔院長希望各單位要全力配合之外那先檢討是有四礙的問題,那這個事情喔院長希望各單位要全力配合之外要先檢討還有窒礙的問題,"[['那', '要', 20, 21], ['是', '還', 24, 25], ['四', '窒', 26, 27]]",0.12121212121212124,0.09090909090909091
194,阿今天院長的擴大晨會特別提到三點要各所中心全力配合的,呃今天院長擴大晨會特別提到三點要各所中心喔全力配合的,阿今天院長擴大晨會特別提到三點要各所中心喔全力配合的,"[['呃', '阿', 0, 1]]",0.1153846153846154,0.07692307692307693
195,那最後一點第三點就是這兩個星期是漢光演習如火如荼展開的時間,那最二點第三點就是這案的星期是漢光演習如果副組長他的時間,那最二點第三點就是本週的星期是漢光演習因為副局長辦的時間,"[['這', '本', 9, 10], ['案', '週', 10, 11], ['如', '因', 19, 20], ['果', '為', 20, 21], ['組', '局', 22, 23], ['他', '辦', 24, 25]]",0.3103448275862069,0.3793103448275862
196,阿這個我想跟本所的那個目前進行的一個作業是一樣的,喔自有我想跟本所的那員目前進行的一個作業事一樣了,喔另外我想跟本所的人員目前進行的一個作業是一樣的,"[['自', '另', 1, 2], ['有', '外', 2, 3], ['那', '人', 9, 10], ['事', '是', 20, 21], ['了', '的', 23, 24]]",0.25,0.20833333333333334
197,那計管組的科資小組開發了人才招募系統上週五也完成教育訓練,那計管組科技小組開發人才招募系統上週五也完成教育訓練,那計管組科資小組開發人才招募系統上週五也完成教育訓練,"[['技', '資', 5, 6]]",0.10714285714285714,0.07142857142857142
198,早上所長因為到台北出公差那他有交待三件事情,好黃導告所長為到差員公差那他有交待三件事情,好是報告所長要到院部公差那他有交待三件事情,"[['黃', '是', 1, 2], ['導', '報', 2, 3], ['為', '要', 6, 7], ['差', '院', 8, 9], ['員', '部', 9, 10]]",0.3809523809523809,0.42857142857142855
199,好各位副所長公關主任各位主持人組長大家早,喔喔呃規劃國副所長羅工防主任呃主人組長查要,對象個企韓的副所長或國企主任的主任的審批中,"[['喔', '對', 0, 1], ['喔', '象', 1, 2], ['呃', '個', 2, 3], ['規', '企', 3, 4], ['劃', '韓', 4, 5], ['國', '的', 5, 6], ['羅', '或', 9, 10], ['工', '國', 10, 11], ['防', '企', 11, 12], ['呃', '的', 14, 15], ['人', '任', 16, 17], ['組', '的', 17, 18], ['長', '審', 18, 19], ['查', '批', 19, 20], ['要', '中', 20, 21]]",0.75,0.9
200,要到本院來檢討本院的量產計畫的量產進度,要到本院來檢討本院的量產計畫的量成進度,要到本院來檢討本院的量產計畫的量產進度,"[['成', '產', 16, 17]]",0.05263157894736842,0.0
201,由其對三個月的試用期間要嚴加考核,尤其對三個月的使用期間要研加考核,尤其對三個月的試用期間要嚴加考核,"[['使', '試', 7, 8], ['研', '嚴', 12, 13]]",0.1875,0.0625
202,來院五年內的新進人員的經驗傳承機制的滿意度調查,來院五年內的新進人員的經驗傳承機制的滿意度調查,來院五年內的新進人員的經驗傳承機制的滿意度調查,[],0.0,0.0
203,承辦單位報告上次無承辦管辦項目報告完畢,承辦單位報告上次無承辦管辦項目報告完畢,承辦單位報告上次無承辦管辦項目報告完畢,[],0.0,0.0
204,那這個系統開放時間是從五月十七號到五月二十二號的中午會關閉,那這個系統開放時間事從五件十七號到五月二十號的中午會關閉,那這個系統開放時間是從五月十七號到五月二十號的中午會關閉,"[['事', '是', 9, 10], ['件', '月', 12, 13]]",0.10344827586206896,0.034482758620689655
205,請各位組長上系統書審初試完成推薦表,請各位組長上系統新審出示完成推薦表,請各位組長上系統書審方式完成推薦表,"[['新', '書', 8, 9], ['出', '方', 10, 11], ['示', '式', 11, 12]]",0.17647058823529413,0.11764705882352941
206,那第二點最近本院各所中心新進人員非常多,那第二點最近本院各組中心新進人員會常多,那第二點最近本院各所中心新進人員非常多,"[['組', '所', 9, 10], ['會', '非', 16, 17]]",0.10526315789473684,0.0
207,也要求呃幹部要注意整個的安全跟保密,也要求呃幹部要注意整個的安全跟保密,也要求呃幹部要注意整個的安全跟保密,[],0.0,0.0
208,資安組蘇組長在人工智慧組上線實到三十一員報告完畢,資安組蘇組長在人工智慧組上線實到三十一員報告完畢,資安組蘇組長在人工智慧組上線實到三十一員報告完畢,[],0.0,0.0
209,院長特別要求要落實工作的訓練,院長特別邀求要落實工作的訓練,院長特別要求要落實工作的訓練,"[['邀', '要', 4, 5]]",0.07142857142857142,0.0
210,對新進同仁的那個三個月的那個試用期的考核要落實,對新進工仁的那個三個月的那月適用期的討要落實,對新進同仁的那個三個月的那個試用期的核核落喔,"[['工', '同', 3, 4], ['月', '個', 13, 14], ['適', '試', 14, 15], ['討', '核', 18, 19], ['要', '核', 19, 20], ['實', '喔', 21, 22]]",0.21739130434782608,0.13043478260869565
211,二為了配合企劃處呃問卷那個,二為了配合企畫處呃問卷那個,二為了配合企畫處呃問卷那個,[],0.07692307692307693,0.07692307692307693
212,那院長除了要求呃同仁全力配合之外,那院長除了要求呃同仁全力配合之外,那院長除了要求呃同仁全力配合之外,[],0.0,0.0
213,主席副所長各位長官大家好召開第十四次晨會,主席副所長各位長官大家好召開第十施次晨會,主席副所長各位長官大家好召開第十四次晨會,"[['施', '四', 16, 17]]",0.05,0.0
214,第一點阿國安會從這個月開始,第一點那國安會從這個月開始,第一點那國安會從這個月開始,[],0.07692307692307693,0.07692307692307693
215,呃本所一百零八年人才招募在五月十號公告,呃本所一百零八年人才招募在五月十號公長,呃本所一百零八年人才招募在五月十號公告,"[['長', '告', 18, 19]]",0.05263157894736842,0.0
216,呃以上三點是今天擴大晨會院長的要求,喔以上三點是先擴來晨會院長會要求,呃以上三點事情下午晨會院長有要求,"[['喔', '呃', 0, 1], ['是', '事', 5, 6], ['先', '情', 6, 7], ['擴', '下', 7, 8], ['來', '午', 8, 9], ['會', '有', 13, 14]]",0.29411764705882354,0.35294117647058826
